transaction_id,amount,location,location_match,previous_fraud,payment_method,device_type,transactions_last_1h,transactions_last_24h,transaction_hour,merchant_category,account_age_days,is_international,is_fraud
TXN00000303,1820.08,Pune,True,1,upi,mobile,0,10,3,Travel,331,0,1
TXN00000304,1565.59,Bangalore,True,0,upi,tablet,3,10,16,Utilities,337,0,0
TXN00000305,781.82,Chennai,True,0,card,mobile,4,3,20,Electronics,1347,0,0
TXN00000306,910.21,Kolkata,True,0,wallet,mobile,2,10,15,Travel,1487,1,0
TXN00000307,3261.83,Hyderabad,True,0,upi,mobile,0,6,19,Grocery,437,0,0
TXN00000308,417.33,Hyderabad,True,0,upi,mobile,0,5,5,Travel,791,0,0
TXN00000309,1460.33,Mumbai,True,0,upi,desktop,2,12,3,Entertainment,1995,0,0
TXN00000310,640.47,Pune,True,0,upi,mobile,2,7,8,Grocery,412,0,0
TXN00000311,629.65,Bangalore,True,0,upi,desktop,2,5,22,Travel,393,0,0
TXN00000312,2679.18,Pune,False,0,upi,desktop,0,9,23,Food,1641,0,1
TXN00000313,1983.4,Bangalore,True,0,card,mobile,2,4,14,Food,63,0,0
TXN00000314,1957.6,Delhi,True,0,upi,mobile,0,6,15,Travel,1861,1,0
TXN00000315,3363.17,Pune,True,0,upi,mobile,2,8,8,Electronics,205,0,0
TXN00000316,818.7,Delhi,True,0,upi,mobile,1,11,17,Electronics,919,0,0
TXN00000317,1693.85,Bangalore,True,0,netbanking,mobile,2,9,0,Utilities,1213,0,0
TXN00000318,568.68,Hyderabad,True,0,card,mobile,3,10,21,Grocery,1933,0,0
TXN00000319,1142.75,Ahmedabad,True,0,wallet,mobile,1,3,6,Food,1480,0,0
TXN00000320,693.29,Ahmedabad,True,0,card,tablet,3,6,4,Fashion,659,0,0
TXN00000321,890.08,Delhi,True,0,upi,mobile,0,6,4,Electronics,443,0,0
TXN00000322,1539.61,Kolkata,True,0,upi,mobile,0,7,15,Electronics,1692,0,0
TXN00000323,325.24,Kolkata,False,0,card,desktop,3,8,13,Electronics,301,0,0
TXN00000324,7992.33,Bangalore,True,0,card,mobile,1,9,3,Utilities,100,0,0
TXN00000325,264.54,Bangalore,True,0,card,mobile,0,5,23,Grocery,81,0,0
TXN00000326,210.4,Kolkata,True,0,netbanking,tablet,3,6,10,Utilities,434,0,0
TXN00000327,2859.88,Ahmedabad,True,0,card,mobile,7,12,3,Travel,180,0,0
TXN00000328,1911.11,Delhi,True,0,upi,mobile,3,8,18,Fashion,1904,0,0
TXN00000329,1589.45,Chennai,True,0,netbanking,mobile,1,9,15,Food,800,0,0
TXN00000330,1596.86,Pune,True,0,card,mobile,2,12,19,Travel,823,0,0
TXN00000331,789.3,Chennai,True,0,upi,mobile,2,7,21,Travel,416,0,0
TXN00000332,298.16,Ahmedabad,False,0,card,mobile,1,10,7,Travel,328,0,0
TXN00000333,869.57,Hyderabad,True,0,card,mobile,0,9,21,Travel,649,0,0
TXN00000334,379.83,Ahmedabad,True,0,upi,mobile,0,7,11,Electronics,659,0,0
TXN00000335,2338.45,Bangalore,False,0,upi,tablet,0,8,14,Entertainment,723,0,0
TXN00000336,680.51,Pune,True,0,upi,mobile,0,3,19,Fashion,708,0,0
TXN00000337,322.65,Bangalore,True,0,upi,mobile,0,13,10,Utilities,1317,0,0
TXN00000338,561.77,Bangalore,True,0,upi,tablet,2,4,8,Entertainment,682,0,0
TXN00000339,1259.96,Ahmedabad,False,0,upi,mobile,3,5,11,Grocery,926,0,0
TXN00000340,430.31,Kolkata,True,0,upi,mobile,1,10,11,Fashion,715,0,0
TXN00000341,323.81,Bangalore,False,0,upi,mobile,4,7,21,Grocery,1093,1,0
TXN00000342,1045.94,Pune,True,0,netbanking,tablet,4,9,11,Travel,1465,1,0
TXN00000343,1047.41,Mumbai,True,0,upi,desktop,1,8,7,Grocery,78,0,0
TXN00000344,458.05,Hyderabad,True,0,upi,tablet,2,10,22,Electronics,7,0,0
TXN00000345,476.5,Hyderabad,True,0,upi,desktop,1,6,15,Electronics,198,0,0
TXN00000346,1032.63,Mumbai,True,0,netbanking,mobile,1,13,8,Utilities,239,0,0
TXN00000347,162.67,Bangalore,True,0,upi,mobile,1,6,3,Food,1210,0,0
TXN00000348,170.1,Mumbai,True,0,upi,tablet,3,7,11,Utilities,1638,0,0
TXN00000349,362.97,Chennai,True,1,upi,mobile,0,10,13,Electronics,265,0,0
TXN00000350,632.59,Delhi,True,0,wallet,mobile,1,6,13,Electronics,17,0,0
TXN00000351,1126.21,Delhi,True,0,card,mobile,1,12,1,Food,615,0,0
TXN00000352,4054.18,Pune,True,0,upi,mobile,2,7,2,Grocery,1750,0,0
TXN00000353,2055.01,Pune,True,0,upi,mobile,2,12,6,Food,1716,0,0
TXN00000354,670.94,Delhi,True,0,upi,mobile,1,7,2,Fashion,555,0,0
TXN00000355,783.44,Chennai,True,1,upi,mobile,0,9,4,Grocery,1645,0,0
TXN00000356,265.56,Chennai,True,0,netbanking,mobile,0,7,5,Food,288,0,0
TXN00000357,783.87,Mumbai,True,0,card,mobile,1,3,21,Grocery,943,0,0
TXN00000358,582.36,Ahmedabad,True,0,card,mobile,3,15,16,Utilities,795,0,0
TXN00000359,1140.93,Kolkata,True,0,upi,mobile,5,12,9,Grocery,1540,0,0
TXN00000360,322.03,Ahmedabad,True,0,card,mobile,1,4,8,Grocery,1585,0,0
TXN00000361,1416.43,Chennai,True,0,upi,tablet,1,8,2,Fashion,197,0,0
TXN00000362,4318.33,Ahmedabad,True,0,upi,mobile,1,11,11,Travel,347,0,0
TXN00000363,709.79,Pune,True,0,card,mobile,2,5,2,Travel,1724,1,0
TXN00000364,1244.51,Kolkata,True,0,upi,mobile,1,10,14,Food,378,0,0
TXN00000365,1709.18,Mumbai,True,0,card,mobile,1,8,3,Entertainment,1868,0,0
TXN00000366,514.54,Pune,True,0,netbanking,mobile,1,9,0,Electronics,1429,0,0
TXN00000367,1023.63,Ahmedabad,True,0,upi,desktop,2,10,10,Utilities,1291,0,0
TXN00000368,811.16,Hyderabad,True,0,netbanking,mobile,0,5,10,Utilities,1627,0,0
TXN00000369,890.74,Mumbai,True,0,upi,desktop,1,5,13,Grocery,1032,0,0
TXN00000370,341.83,Delhi,True,0,upi,tablet,1,5,8,Entertainment,1397,0,0
TXN00000371,821.86,Delhi,True,0,card,mobile,0,4,10,Travel,1811,0,0
TXN00000372,1383.55,Chennai,True,0,card,mobile,2,5,4,Utilities,116,0,0
TXN00000373,3947.63,Kolkata,True,0,upi,mobile,1,7,1,Travel,1418,0,0
TXN00000374,2298.03,Pune,True,0,netbanking,mobile,2,7,1,Travel,1202,0,0
TXN00000375,8545.09,Mumbai,True,0,wallet,desktop,1,8,6,Grocery,536,0,0
TXN00000376,343.96,Bangalore,True,0,upi,desktop,0,7,9,Food,1586,0,0
TXN00000377,2088.42,Kolkata,True,0,netbanking,mobile,0,5,12,Utilities,1308,0,0
TXN00000378,978.76,Ahmedabad,True,0,card,mobile,1,8,16,Grocery,1291,0,0
TXN00000379,8896.34,Delhi,True,0,wallet,mobile,1,6,11,Grocery,656,0,0
TXN00000380,328.81,Delhi,True,0,upi,mobile,1,4,23,Grocery,297,0,0
TXN00000381,317.64,Mumbai,False,0,netbanking,mobile,2,16,6,Food,821,0,0
TXN00000382,413.76,Mumbai,True,0,upi,desktop,2,7,5,Travel,1400,1,0
TXN00000383,77.35,Pune,True,0,netbanking,mobile,3,8,22,Electronics,1240,0,0
TXN00000384,448.67,Ahmedabad,True,0,card,desktop,2,12,6,Travel,520,0,0
TXN00000385,347.08,Ahmedabad,True,0,upi,mobile,0,10,21,Travel,547,0,0
TXN00000386,943.92,Chennai,False,0,upi,desktop,2,11,10,Entertainment,181,0,0
TXN00000387,1165.08,Chennai,True,0,netbanking,desktop,1,10,0,Food,1163,0,0
TXN00000388,6300.6,Bangalore,True,0,card,desktop,1,10,3,Electronics,876,1,0
TXN00000389,2275.78,Ahmedabad,False,0,upi,mobile,1,9,14,Entertainment,1415,0,0
TXN00000390,424.12,Kolkata,True,0,upi,mobile,2,7,21,Utilities,1107,0,0
TXN00000391,297.78,Delhi,True,0,netbanking,mobile,0,5,16,Utilities,1877,0,0
TXN00000392,1374.33,Mumbai,True,0,upi,mobile,0,10,5,Entertainment,907,1,0
TXN00000393,187.23,Ahmedabad,True,0,upi,tablet,2,14,9,Utilities,586,0,0
TXN00000394,5998.21,Delhi,False,0,wallet,mobile,1,7,15,Travel,404,0,0
TXN00000395,2927.77,Kolkata,True,0,upi,mobile,0,6,9,Fashion,1944,1,0
TXN00000396,477.48,Ahmedabad,True,0,upi,desktop,1,8,14,Travel,524,0,0
TXN00000397,121.53,Bangalore,True,0,upi,mobile,0,7,2,Travel,743,0,0
TXN00000398,3547.05,Chennai,True,0,netbanking,mobile,1,8,0,Electronics,348,0,0
TXN00000399,705.3,Ahmedabad,True,0,upi,mobile,2,12,4,Grocery,1518,1,0
TXN00000400,3121.94,Chennai,True,0,card,mobile,1,11,4,Fashion,1891,0,0
TXN00000401,138.48,Kolkata,True,0,netbanking,desktop,3,14,15,Entertainment,994,0,0
TXN00000402,413.77,Hyderabad,False,0,upi,desktop,0,9,16,Utilities,1791,1,0
TXN00000403,804.63,Hyderabad,True,0,netbanking,mobile,0,9,14,Utilities,878,0,0
TXN00000404,842.43,Bangalore,True,0,upi,mobile,3,11,23,Entertainment,800,0,0
TXN00000405,487.62,Mumbai,True,0,card,mobile,2,9,21,Utilities,1437,0,0
TXN00000406,1587.23,Hyderabad,True,0,upi,mobile,0,9,13,Electronics,196,1,0
TXN00000407,247.21,Kolkata,True,0,card,mobile,0,12,1,Utilities,1002,0,0
TXN00000408,684.02,Kolkata,True,0,upi,desktop,1,7,23,Entertainment,342,0,0
TXN00000409,913.18,Mumbai,True,0,upi,mobile,2,9,8,Utilities,870,0,0
TXN00000410,1408.8,Pune,True,1,wallet,mobile,1,8,6,Food,1641,0,1
TXN00000411,1750.03,Delhi,True,0,upi,mobile,2,4,15,Electronics,1451,0,0
TXN00000412,232.18,Kolkata,True,0,netbanking,mobile,2,9,18,Travel,766,0,0
TXN00000413,147.98,Ahmedabad,True,0,upi,mobile,0,9,2,Grocery,1031,0,0
TXN00000414,3261.87,Pune,True,0,upi,mobile,4,6,3,Electronics,1030,0,0
TXN00000415,1153.04,Ahmedabad,True,0,netbanking,mobile,3,8,3,Utilities,1953,0,0
TXN00000416,351.17,Kolkata,True,0,upi,mobile,1,8,10,Travel,661,0,0
TXN00000417,4406.69,Kolkata,True,0,netbanking,mobile,2,3,4,Electronics,613,0,0
TXN00000418,908.55,Hyderabad,True,0,card,desktop,0,9,20,Electronics,1168,0,0
TXN00000419,2927.31,Hyderabad,False,0,upi,mobile,1,8,4,Grocery,1924,0,0
TXN00000420,861.68,Mumbai,True,0,card,mobile,2,16,6,Fashion,1415,0,0
TXN00000421,7718.96,Hyderabad,True,0,upi,mobile,1,9,17,Fashion,982,0,0
TXN00000422,5516.43,Mumbai,True,0,upi,mobile,0,12,19,Grocery,270,0,0
TXN00000423,608.35,Bangalore,False,0,card,mobile,1,7,2,Food,700,0,0
TXN00000424,2329.34,Hyderabad,True,0,upi,desktop,2,5,19,Travel,1515,0,0
TXN00000425,1627.05,Bangalore,True,0,upi,desktop,1,7,12,Electronics,511,0,0
TXN00000426,3605.11,Bangalore,True,0,netbanking,mobile,2,16,12,Utilities,426,0,0
TXN00000427,276.77,Chennai,True,0,netbanking,mobile,1,13,2,Fashion,1013,0,0
TXN00000428,1701.5,Delhi,True,1,card,mobile,0,10,1,Fashion,669,1,1
TXN00000429,2562.86,Chennai,True,0,card,mobile,0,14,15,Utilities,823,1,0
TXN00000430,115.58,Mumbai,True,0,card,mobile,2,5,2,Entertainment,1579,0,0
TXN00000431,217.68,Bangalore,True,0,card,tablet,2,4,21,Entertainment,79,0,0
TXN00000432,84.9,Delhi,True,0,upi,mobile,3,6,7,Food,1696,0,0
TXN00000433,594.82,Hyderabad,True,0,wallet,desktop,1,8,15,Fashion,1577,1,0
TXN00000434,1761.48,Hyderabad,True,0,upi,mobile,2,13,1,Grocery,789,0,0
TXN00000435,4176.4,Bangalore,True,0,card,mobile,3,8,21,Fashion,532,1,0
TXN00000436,867.93,Chennai,True,0,netbanking,mobile,1,9,2,Grocery,904,0,0
TXN00000437,4798.64,Hyderabad,True,0,card,desktop,0,5,2,Electronics,1193,0,0
TXN00000438,175.3,Mumbai,True,0,netbanking,mobile,1,10,22,Entertainment,355,0,0
TXN00000439,122.84,Kolkata,True,0,upi,mobile,1,5,3,Utilities,1304,0,0
TXN00000440,752.58,Hyderabad,True,0,upi,tablet,1,5,8,Travel,461,0,0
TXN00000441,1220.58,Pune,True,0,netbanking,desktop,0,11,15,Food,164,0,0
TXN00000442,771.74,Hyderabad,True,0,upi,desktop,2,4,13,Utilities,1718,0,0
TXN00000443,82.3,Bangalore,True,0,card,mobile,0,5,16,Fashion,1683,1,0
TXN00000444,725.3,Delhi,False,0,upi,tablet,1,8,2,Food,400,0,0
TXN00000445,190.51,Mumbai,True,0,netbanking,desktop,3,6,0,Utilities,938,0,0
TXN00000446,1671.12,Mumbai,True,0,card,desktop,1,7,6,Food,839,0,0
TXN00000447,1197.35,Delhi,True,0,upi,tablet,0,10,13,Food,998,1,0
TXN00000448,284.5,Mumbai,True,0,card,tablet,3,8,16,Utilities,479,0,0
TXN00000449,454.57,Ahmedabad,True,0,card,mobile,2,8,19,Entertainment,6,0,0
TXN00000450,249.5,Chennai,True,0,upi,mobile,3,7,21,Fashion,672,0,0
TXN00000451,746.7,Bangalore,True,0,card,desktop,1,7,12,Electronics,690,0,0
TXN00000452,2287.62,Bangalore,True,0,card,mobile,1,13,9,Travel,151,0,0
TXN00000453,270.51,Delhi,True,0,upi,mobile,1,6,10,Entertainment,257,0,0
TXN00000454,1392.79,Bangalore,True,0,netbanking,desktop,1,3,1,Electronics,1112,0,0
TXN00000455,446.45,Pune,True,0,upi,mobile,2,9,21,Grocery,1091,0,0
TXN00000456,334.44,Bangalore,True,0,upi,mobile,4,8,7,Electronics,807,0,0
TXN00000457,711.15,Mumbai,True,0,card,mobile,3,6,1,Utilities,331,1,0
TXN00000458,256.17,Delhi,True,0,card,mobile,1,9,12,Entertainment,1830,0,0
TXN00000459,435.11,Chennai,True,0,wallet,desktop,0,8,3,Food,881,0,0
TXN00000460,214.21,Pune,True,0,upi,tablet,3,6,6,Food,1495,0,0
TXN00000461,6945.22,Bangalore,True,0,upi,desktop,5,12,1,Food,1827,0,0
TXN00000462,831.64,Pune,True,0,upi,desktop,0,5,9,Fashion,1074,0,0
TXN00000463,370.52,Ahmedabad,False,0,netbanking,mobile,1,11,8,Electronics,919,0,0
TXN00000464,1012.31,Hyderabad,True,0,upi,mobile,1,13,14,Electronics,1823,0,0
TXN00000465,707.01,Hyderabad,True,0,card,desktop,1,5,4,Utilities,562,0,0
TXN00000466,627.38,Pune,True,0,upi,desktop,4,8,21,Fashion,655,0,0
TXN00000467,1572.14,Hyderabad,True,0,netbanking,mobile,3,8,16,Electronics,129,0,0
TXN00000468,1840.64,Hyderabad,True,0,card,desktop,1,5,15,Electronics,146,1,0
TXN00000469,446.33,Hyderabad,True,0,wallet,tablet,1,6,23,Entertainment,936,0,0
TXN00000470,424.63,Ahmedabad,True,0,upi,mobile,0,14,16,Electronics,1089,0,0
TXN00000471,591.14,Chennai,True,0,card,mobile,2,5,18,Travel,748,0,0
TXN00000472,63.59,Kolkata,True,0,netbanking,mobile,0,7,12,Grocery,831,0,0
TXN00000473,151.09,Kolkata,True,0,card,mobile,3,7,0,Electronics,36,0,0
TXN00000474,3598.14,Chennai,True,0,upi,desktop,0,3,13,Utilities,1915,0,0
TXN00000475,4885.74,Ahmedabad,True,0,wallet,tablet,1,8,1,Entertainment,1951,1,0
TXN00000476,608.3,Ahmedabad,True,1,upi,mobile,1,11,10,Fashion,660,0,0
TXN00000477,1508.43,Delhi,True,0,upi,desktop,1,8,2,Utilities,277,0,0
TXN00000478,1126.63,Delhi,True,0,card,desktop,2,9,1,Utilities,1492,0,0
TXN00000479,23656.2,Hyderabad,True,0,card,mobile,2,5,14,Electronics,1434,0,0
TXN00000480,2741.18,Mumbai,True,0,netbanking,mobile,1,11,0,Utilities,1543,0,0
TXN00000481,694.99,Hyderabad,True,0,upi,desktop,1,8,11,Fashion,1919,0,0
TXN00000482,279.64,Hyderabad,True,0,upi,desktop,2,9,15,Fashion,1910,0,0
TXN00000483,136.66,Hyderabad,True,0,card,mobile,1,9,17,Travel,547,0,0
TXN00000484,1000.67,Mumbai,True,0,upi,mobile,0,7,3,Entertainment,1566,0,0
TXN00000485,348.15,Mumbai,True,0,wallet,mobile,0,15,16,Utilities,1846,0,0
TXN00000486,167.36,Chennai,True,0,netbanking,desktop,3,5,2,Grocery,1274,0,0
TXN00000487,392.83,Hyderabad,True,0,card,mobile,1,7,4,Utilities,1044,0,0
TXN00000488,243.45,Bangalore,True,0,upi,mobile,1,6,15,Electronics,1893,0,0
TXN00000489,5117.74,Chennai,True,0,wallet,desktop,2,11,11,Grocery,655,0,0
TXN00000490,2109.94,Pune,True,0,upi,mobile,0,7,22,Travel,1488,0,0
TXN00000491,793.01,Ahmedabad,True,0,upi,mobile,4,9,15,Food,71,1,0
TXN00000492,4074.69,Delhi,True,0,upi,desktop,0,4,7,Travel,767,0,0
TXN00000493,871.07,Pune,True,0,upi,mobile,2,7,4,Fashion,519,0,0
TXN00000494,310.19,Delhi,True,0,netbanking,mobile,5,12,20,Fashion,882,0,0
TXN00000495,4272.9,Kolkata,True,0,card,mobile,5,9,3,Electronics,1694,0,0
TXN00000496,1447.24,Chennai,True,0,wallet,mobile,1,5,9,Grocery,1996,0,0
TXN00000497,255.61,Pune,True,0,upi,mobile,1,5,8,Utilities,803,0,0
TXN00000498,648.87,Chennai,True,0,card,mobile,2,8,4,Fashion,70,0,0
TXN00000499,305.34,Ahmedabad,False,0,wallet,mobile,2,5,2,Utilities,1604,0,1
TXN00000500,174.78,Mumbai,True,0,netbanking,mobile,1,7,7,Food,1236,0,0
TXN00000501,2215.88,Kolkata,True,0,card,mobile,1,10,13,Entertainment,214,1,0
TXN00000502,6535.28,Kolkata,True,0,upi,mobile,1,8,13,Utilities,1708,0,0
TXN00000503,171.78,Hyderabad,True,0,netbanking,mobile,2,6,8,Travel,571,0,0
TXN00000504,1486.05,Ahmedabad,True,0,upi,mobile,1,7,11,Utilities,875,0,0
TXN00000505,391.08,Delhi,True,0,card,mobile,0,10,14,Travel,74,0,0
TXN00000506,468.14,Hyderabad,True,0,card,mobile,0,13,7,Travel,1613,0,0
TXN00000507,416.96,Hyderabad,True,0,card,mobile,0,11,19,Food,33,0,0
TXN00000508,309.27,Chennai,True,0,card,mobile,3,6,10,Food,281,0,0
TXN00000509,843.86,Kolkata,True,0,card,desktop,1,5,14,Fashion,191,0,0
TXN00000510,320.72,Mumbai,True,0,upi,mobile,1,11,23,Grocery,1152,0,0
TXN00000511,1077.19,Delhi,True,0,card,mobile,2,10,10,Fashion,1899,0,0
TXN00000512,756.99,Kolkata,True,0,card,mobile,3,6,17,Grocery,1081,0,0
TXN00000513,615.09,Bangalore,True,0,upi,mobile,3,10,22,Fashion,1557,0,0
TXN00000514,294.8,Mumbai,True,0,upi,mobile,1,9,2,Grocery,1468,1,0
TXN00000515,424.18,Hyderabad,False,0,upi,mobile,0,6,3,Utilities,1754,0,0
TXN00000516,1836.36,Chennai,True,0,upi,desktop,2,9,4,Entertainment,862,0,0
TXN00000517,1388.0,Ahmedabad,True,0,wallet,desktop,3,6,9,Electronics,27,0,0
TXN00000518,272.95,Delhi,True,0,upi,mobile,1,11,8,Entertainment,672,0,0
TXN00000519,892.37,Mumbai,False,0,card,mobile,0,7,17,Entertainment,1769,0,0
TXN00000520,1828.29,Mumbai,True,0,card,mobile,0,14,12,Food,1213,0,0
TXN00000521,127.52,Bangalore,True,0,upi,desktop,4,3,9,Food,168,0,0
TXN00000522,1454.34,Kolkata,True,0,wallet,mobile,4,6,19,Utilities,751,0,0
TXN00000523,385.96,Kolkata,True,0,upi,mobile,3,8,16,Electronics,981,0,0
TXN00000524,1498.58,Pune,True,0,netbanking,mobile,2,5,10,Electronics,1348,1,0
TXN00000525,345.51,Delhi,True,0,upi,tablet,0,10,16,Entertainment,951,0,0
TXN00000526,109.86,Delhi,True,0,upi,mobile,2,11,22,Grocery,714,0,0
TXN00000527,133.53,Delhi,True,0,upi,mobile,0,8,14,Grocery,1596,0,0
TXN00000528,843.45,Delhi,True,0,upi,mobile,2,5,4,Travel,1729,0,0
TXN00000529,1064.55,Kolkata,True,0,netbanking,mobile,2,13,9,Entertainment,331,0,0
TXN00000530,295.85,Pune,True,0,upi,mobile,1,8,12,Grocery,878,1,0
TXN00000531,1614.96,Kolkata,True,0,card,desktop,0,6,6,Entertainment,463,0,0
TXN00000532,128.63,Mumbai,True,0,upi,desktop,1,9,20,Fashion,110,0,0
TXN00000533,743.91,Mumbai,False,0,netbanking,desktop,3,10,7,Entertainment,1070,0,0
TXN00000534,211.13,Kolkata,False,0,netbanking,mobile,2,13,1,Food,941,0,0
TXN00000535,390.56,Chennai,True,0,card,desktop,1,7,21,Electronics,1172,0,0
TXN00000536,842.82,Pune,True,0,upi,desktop,2,7,13,Food,47,0,0
TXN00000537,310.49,Mumbai,True,0,card,mobile,0,6,16,Fashion,258,0,0
TXN00000538,524.06,Pune,True,0,upi,mobile,1,11,0,Travel,1392,0,0
TXN00000539,2420.03,Pune,True,0,upi,desktop,3,9,14,Entertainment,1599,0,0
TXN00000540,424.13,Ahmedabad,True,0,card,mobile,2,7,2,Grocery,596,0,0
TXN00000541,2005.95,Mumbai,True,0,wallet,mobile,1,6,15,Food,1243,0,0
TXN00000542,230.89,Chennai,True,0,netbanking,mobile,1,10,4,Electronics,1074,0,0
TXN00000543,1432.82,Kolkata,True,0,card,mobile,0,12,12,Electronics,1555,1,0
TXN00000544,3906.27,Kolkata,True,0,card,desktop,2,5,10,Utilities,92,0,0
TXN00000545,52.76,Ahmedabad,True,0,wallet,mobile,1,12,19,Electronics,1639,0,0
TXN00000546,332.96,Kolkata,True,0,card,mobile,1,4,22,Fashion,690,0,0
TXN00000547,1509.28,Mumbai,True,0,upi,mobile,0,11,1,Food,102,0,0
TXN00000548,639.87,Pune,True,0,wallet,desktop,1,7,11,Grocery,930,0,0
TXN00000549,1203.36,Bangalore,True,0,upi,desktop,1,6,22,Fashion,597,0,0
TXN00000550,411.67,Hyderabad,True,0,upi,mobile,1,7,17,Entertainment,640,0,0
TXN00000551,879.95,Delhi,False,0,card,mobile,2,7,19,Grocery,250,0,0
TXN00000552,674.09,Pune,True,0,upi,mobile,0,5,11,Electronics,1819,1,0
TXN00000553,2890.46,Ahmedabad,True,0,upi,mobile,0,3,0,Entertainment,880,0,0
TXN00000554,1058.36,Mumbai,True,0,upi,mobile,4,10,5,Food,1429,1,0
TXN00000555,1159.77,Chennai,True,0,card,desktop,2,6,8,Electronics,1282,0,0
TXN00000556,508.54,Ahmedabad,True,0,wallet,mobile,0,3,7,Travel,1804,0,0
TXN00000557,467.9,Pune,True,0,upi,mobile,2,5,18,Food,1327,0,0
TXN00000558,497.1,Ahmedabad,True,0,upi,desktop,0,5,14,Travel,1451,0,0
TXN00000559,1234.61,Mumbai,False,0,upi,mobile,1,7,1,Electronics,1765,0,0
TXN00000560,503.47,Pune,True,0,card,mobile,3,8,6,Electronics,1207,0,0
TXN00000561,1100.33,Kolkata,True,0,card,mobile,2,6,0,Fashion,1390,0,0
TXN00000562,7844.38,Mumbai,True,0,card,mobile,1,4,20,Travel,508,0,0
TXN00000563,2085.68,Bangalore,True,0,upi,tablet,0,7,14,Utilities,732,0,0
TXN00000564,558.91,Chennai,False,0,card,desktop,0,12,6,Food,520,0,0
TXN00000565,2998.74,Kolkata,True,0,card,mobile,1,5,3,Electronics,1288,0,0
TXN00000566,510.67,Hyderabad,True,0,upi,mobile,1,11,8,Grocery,1894,0,0
TXN00000567,85.0,Ahmedabad,True,1,upi,mobile,1,4,9,Food,1117,0,0
TXN00000568,263.94,Mumbai,True,0,upi,desktop,4,5,3,Travel,1063,0,0
TXN00000569,102.18,Chennai,True,0,wallet,tablet,1,12,12,Fashion,262,0,0
TXN00000570,543.45,Bangalore,True,0,netbanking,mobile,0,8,14,Food,1596,0,0
TXN00000571,816.37,Hyderabad,True,0,card,tablet,1,10,14,Entertainment,195,1,0
TXN00000572,5057.83,Kolkata,True,0,netbanking,mobile,1,6,19,Food,1537,0,0
TXN00000573,1146.23,Ahmedabad,True,0,card,mobile,2,6,4,Travel,1912,0,0
TXN00000574,628.67,Mumbai,True,0,wallet,mobile,1,8,8,Fashion,1910,0,0
TXN00000575,1992.13,Delhi,True,0,upi,desktop,3,7,8,Electronics,668,0,0
TXN00000576,70.27,Pune,True,0,card,mobile,2,10,3,Grocery,886,0,0
TXN00000577,1036.69,Ahmedabad,True,0,card,desktop,2,10,18,Utilities,1109,0,0
TXN00000578,1867.89,Pune,True,0,card,mobile,1,6,23,Food,435,0,0
TXN00000579,157.3,Kolkata,True,0,upi,desktop,0,6,12,Entertainment,86,0,0
TXN00000580,2815.07,Pune,True,0,upi,mobile,4,6,5,Electronics,977,0,0
TXN00000581,1160.91,Kolkata,True,0,upi,mobile,1,9,21,Entertainment,1261,0,0
TXN00000582,506.64,Mumbai,True,0,upi,mobile,2,9,10,Travel,121,0,0
TXN00000583,1604.67,Delhi,True,0,upi,desktop,3,6,12,Utilities,1419,0,0
TXN00000584,9724.21,Ahmedabad,True,0,card,desktop,0,6,16,Fashion,199,0,0
TXN00000585,977.17,Delhi,True,0,netbanking,mobile,0,8,6,Food,1886,0,0
TXN00000586,1051.17,Delhi,True,0,card,mobile,2,17,20,Electronics,879,0,0
TXN00000587,482.66,Chennai,True,0,netbanking,desktop,1,7,11,Travel,833,0,0
TXN00000588,314.12,Hyderabad,True,0,netbanking,mobile,2,11,4,Travel,929,0,0
TXN00000589,1994.17,Chennai,True,0,upi,tablet,0,8,21,Utilities,175,0,0
TXN00000590,311.97,Ahmedabad,True,0,upi,tablet,3,5,21,Utilities,895,0,0
TXN00000591,865.52,Kolkata,True,0,upi,mobile,0,8,2,Food,267,1,0
TXN00000592,473.04,Mumbai,True,1,wallet,mobile,2,10,19,Grocery,255,0,0
TXN00000593,1354.91,Bangalore,True,0,upi,desktop,1,12,18,Travel,715,0,0
TXN00000594,1154.75,Hyderabad,True,0,card,mobile,3,7,4,Electronics,1811,0,0
TXN00000595,2504.65,Mumbai,True,0,upi,mobile,0,9,16,Electronics,1211,0,0
TXN00000596,456.5,Delhi,True,0,wallet,mobile,3,4,2,Food,585,0,0
TXN00000597,594.52,Chennai,True,0,upi,tablet,2,7,14,Travel,1058,0,0
TXN00000598,272.59,Mumbai,True,0,netbanking,desktop,1,6,19,Electronics,1927,0,0
TXN00000599,490.73,Delhi,True,0,upi,mobile,0,17,15,Grocery,1115,0,0
TXN00000600,1211.53,Bangalore,True,0,upi,mobile,2,8,20,Food,8,1,0
TXN00000601,1839.59,Delhi,True,0,card,mobile,2,12,10,Travel,514,0,0
TXN00000602,290.1,Hyderabad,True,0,wallet,desktop,0,11,0,Electronics,1513,0,0
TXN00000603,2082.2,Mumbai,True,0,card,mobile,2,10,7,Electronics,1993,1,0
TXN00000604,3553.94,Ahmedabad,True,0,wallet,mobile,0,10,19,Electronics,613,0,0
TXN00000605,1260.66,Pune,True,0,netbanking,mobile,1,6,16,Electronics,1636,0,0
TXN00000606,6304.93,Delhi,True,0,netbanking,mobile,0,7,10,Electronics,755,0,0
TXN00000607,341.53,Ahmedabad,True,0,upi,mobile,1,6,2,Electronics,985,0,0
